Price,Review Scores Rating,Neighbourhood ,Property Type,Room Type
150,100.0,Manhattan,Apartment,Entire home/apt
200,100.0,Manhattan,Apartment,Entire home/apt
150,91.0,Manhattan,Apartment,Entire home/apt
160,94.0,Manhattan,Apartment,Entire home/apt
99,90.0,Queens,Apartment,Entire home/apt
55,93.0,Brooklyn,Apartment,Private room
58,90.0,Brooklyn,Apartment,Private room
70,95.0,Brooklyn,Apartment,Private room
60,100.0,Brooklyn,House,Private room
155,96.0,Manhattan,Apartment,Private room
89,80.0,Manhattan,Apartment,Private room
110,96.0,Manhattan,Apartment,Private room
158,89.0,Brooklyn,Apartment,Entire home/apt
275,100.0,Brooklyn,House,Entire home/apt
200,100.0,Manhattan,Apartment,Entire home/apt
285,100.0,Manhattan,Apartment,Entire home/apt
175,93.0,Manhattan,Apartment,Entire home/apt
95,100.0,Brooklyn,Apartment,Private room
85,95.0,Manhattan,Apartment,Private room
105,87.0,Manhattan,Apartment,Private room
165,80.0,Manhattan,Apartment,Shared room
250,80.0,Brooklyn,Apartment,Entire home/apt
167,100.0,Brooklyn,Apartment,Entire home/apt
120,87.0,Brooklyn,Apartment,Entire home/apt
200,91.0,Manhattan,Apartment,Entire home/apt
195,60.0,Manhattan,Apartment,Entire home/apt
500,80.0,Manhattan,Apartment,Entire home/apt
149,84.0,Manhattan,Apartment,Entire home/apt
169,100.0,Manhattan,Apartment,Entire home/apt
149,70.0,Manhattan,Apartment,Entire home/apt
375,76.0,Manhattan,Apartment,Entire home/apt
150,100.0,Manhattan,House,Entire home/apt
68,93.0,Brooklyn,Apartment,Private room
95,70.0,Manhattan,Apartment,Private room
65,94.0,Queens,Apartment,Private room
55,94.0,Queens,Apartment,Private room
45,86.0,Staten Island,Apartment,Private room
40,87.0,Staten Island,Apartment,Private room
195,100.0,Brooklyn,Apartment,Entire home/apt
300,100.0,Manhattan,Apartment,Entire home/apt
250,70.0,Manhattan,Apartment,Entire home/apt
309,80.0,Manhattan,Apartment,Entire home/apt
180,93.0,Manhattan,Apartment,Entire home/apt
80,100.0,Queens,Apartment,Entire home/apt
50,80.0,Brooklyn,Apartment,Private room
60,93.0,Brooklyn,Apartment,Private room
65,80.0,Brooklyn,Apartment,Private room
99,96.0,Manhattan,Apartment,Private room
205,100.0,Manhattan,Apartment,Entire home/apt
145,100.0,Manhattan,House,Entire home/apt
95,99.0,Brooklyn,Apartment,Private room
120,100.0,Brooklyn,Apartment,Entire home/apt
130,100.0,Brooklyn,Apartment,Entire home/apt
195,90.0,Brooklyn,Apartment,Entire home/apt
175,100.0,Brooklyn,Apartment,Entire home/apt
192,68.0,Queens,Apartment,Entire home/apt
89,100.0,Brooklyn,Apartment,Private room
95,92.0,Brooklyn,Apartment,Private room
120,86.0,Manhattan,Apartment,Private room
80,95.0,Queens,Apartment,Private room
195,93.0,Brooklyn,Apartment,Entire home/apt
90,75.0,Brooklyn,Apartment,Entire home/apt
99,87.0,Brooklyn,Apartment,Entire home/apt
100,92.0,Brooklyn,Apartment,Entire home/apt
185,98.0,Manhattan,Apartment,Entire home/apt
229,95.0,Manhattan,Apartment,Entire home/apt
110,95.0,Queens,Apartment,Entire home/apt
350,100.0,Queens,House,Entire home/apt
97,85.0,Brooklyn,House,Private room
100,100.0,Brooklyn,House,Private room
119,100.0,Manhattan,Apartment,Private room
60,100.0,Manhattan,Apartment,Private room
59,80.0,Manhattan,Apartment,Private room
112,100.0,Bronx,Apartment,Entire home/apt
230,100.0,Brooklyn,Apartment,Entire home/apt
95,92.0,Brooklyn,Apartment,Entire home/apt
70,100.0,Queens,Apartment,Entire home/apt
99,95.0,Queens,Apartment,Entire home/apt
40,93.0,Brooklyn,Apartment,Private room
77,90.0,Brooklyn,Apartment,Private room
125,90.0,Brooklyn,Apartment,Private room
82,100.0,Bronx,Apartment,Shared room
120,100.0,Brooklyn,Apartment,Entire home/apt
274,96.0,Manhattan,Apartment,Entire home/apt
65,100.0,Manhattan,Apartment,Entire home/apt
69,100.0,Queens,Apartment,Entire home/apt
125,100.0,Queens,Apartment,Entire home/apt
99,100.0,Queens,Apartment,Entire home/apt
63,47.0,Brooklyn,Apartment,Private room
140,87.0,Manhattan,Apartment,Private room
79,100.0,Manhattan,Apartment,Private room
79,100.0,Manhattan,Apartment,Private room
77,77.0,Manhattan,Apartment,Private room
75,80.0,Manhattan,Apartment,Private room
55,100.0,Queens,House,Private room
55,80.0,Queens,House,Private room
55,100.0,Queens,House,Private room
125,91.0,Brooklyn,Apartment,Entire home/apt
198,100.0,Manhattan,Apartment,Entire home/apt
170,86.0,Manhattan,Apartment,Entire home/apt
80,97.0,Manhattan,Apartment,Entire home/apt
100,93.0,Queens,Apartment,Entire home/apt
55,80.0,Bronx,House,Private room
60,100.0,Brooklyn,Loft,Private room
60,100.0,Brooklyn,Loft,Private room
60,100.0,Brooklyn,Loft,Private room
60,90.0,Brooklyn,Loft,Private room
60,100.0,Brooklyn,Loft,Private room
80,94.0,Brooklyn,Townhouse,Private room
60,85.0,Manhattan,Apartment,Private room
50,80.0,Queens,House,Private room
55,100.0,Queens,House,Private room
45,100.0,Queens,House,Private room
129,100.0,Brooklyn,Apartment,Entire home/apt
220,100.0,Manhattan,Apartment,Entire home/apt
186,90.0,Manhattan,Apartment,Entire home/apt
85,100.0,Manhattan,Apartment,Entire home/apt
700,84.0,Manhattan,House,Entire home/apt
54,91.0,Queens,Apartment,Shared room
200,60.0,Brooklyn,Apartment,Entire home/apt
150,93.0,Brooklyn,Apartment,Entire home/apt
120,88.0,Manhattan,Apartment,Entire home/apt
215,100.0,Manhattan,Apartment,Entire home/apt
255,90.0,Manhattan,Apartment,Entire home/apt
49,80.0,Bronx,Apartment,Private room
95,90.0,Manhattan,Apartment,Private room
89,87.0,Manhattan,Apartment,Private room
125,60.0,Brooklyn,Apartment,Entire home/apt
108,100.0,Brooklyn,Apartment,Entire home/apt
70,100.0,Brooklyn,Apartment,Entire home/apt
166,95.0,Manhattan,Apartment,Entire home/apt
350,88.0,Manhattan,Apartment,Entire home/apt
195,100.0,Manhattan,Apartment,Entire home/apt
3500,100.0,Manhattan,Apartment,Entire home/apt
75,95.0,Brooklyn,Apartment,Private room
58,87.0,Brooklyn,Apartment,Private room
75,80.0,Brooklyn,Apartment,Private room
45,91.0,Brooklyn,Apartment,Private room
50,100.0,Brooklyn,Apartment,Private room
50,95.0,Brooklyn,Apartment,Private room
44,100.0,Brooklyn,Bed & Breakfast,Private room
49,93.0,Brooklyn,House,Private room
44,93.0,Brooklyn,House,Private room
60,100.0,Manhattan,Apartment,Private room
149,100.0,Manhattan,Apartment,Private room
150,100.0,Manhattan,Apartment,Entire home/apt
235,100.0,Manhattan,Apartment,Entire home/apt
160,100.0,Manhattan,Apartment,Entire home/apt
235,93.0,Manhattan,Apartment,Entire home/apt
65,100.0,Queens,Apartment,Entire home/apt
50,70.0,Bronx,Apartment,Private room
65,100.0,Brooklyn,Apartment,Private room
45,83.0,Manhattan,Apartment,Private room
45,50.0,Manhattan,Apartment,Private room
70,80.0,Manhattan,Apartment,Private room
85,88.0,Manhattan,Apartment,Private room
50,50.0,Manhattan,Apartment,Private room
50,90.0,Manhattan,Apartment,Private room
100,93.0,Queens,House,Private room
80,96.0,Queens,House,Private room
100,73.0,Manhattan,Apartment,Shared room
25,100.0,Manhattan,Apartment,Shared room
40,88.0,Manhattan,Apartment,Shared room
40,100.0,Manhattan,Apartment,Shared room
225,100.0,Brooklyn,Apartment,Entire home/apt
199,60.0,Manhattan,Apartment,Entire home/apt
399,100.0,Manhattan,Apartment,Entire home/apt
299,80.0,Manhattan,Apartment,Entire home/apt
459,80.0,Manhattan,Apartment,Entire home/apt
269,96.0,Manhattan,Apartment,Entire home/apt
109,80.0,Manhattan,Apartment,Entire home/apt
190,95.0,Manhattan,Apartment,Entire home/apt
100,91.0,Queens,Apartment,Entire home/apt
100,87.0,Queens,House,Entire home/apt
75,87.0,Brooklyn,Apartment,Private room
60,90.0,Brooklyn,Apartment,Private room
40,83.0,Brooklyn,Apartment,Private room
57,90.0,Brooklyn,Apartment,Private room
145,100.0,Manhattan,Apartment,Private room
125,90.0,Manhattan,Apartment,Private room
110,88.0,Manhattan,Apartment,Private room
100,100.0,Queens,Apartment,Private room
80,94.0,Queens,Bed & Breakfast,Private room
54,95.0,Brooklyn,Loft,Shared room
78,88.0,Brooklyn,Loft,Shared room
100,88.0,Brooklyn,Apartment,Entire home/apt
199,95.0,Manhattan,Apartment,Entire home/apt
150,100.0,Manhattan,Apartment,Entire home/apt
88,100.0,Brooklyn,Apartment,Private room
60,100.0,Brooklyn,Apartment,Private room
60,100.0,Brooklyn,Apartment,Private room
70,100.0,Brooklyn,Apartment,Private room
75,96.0,Brooklyn,Apartment,Private room
70,100.0,Brooklyn,House,Private room
75,100.0,Brooklyn,House,Private room
70,70.0,Brooklyn,House,Private room
84,90.0,Brooklyn,Loft,Private room
40,100.0,Manhattan,Apartment,Private room
200,90.0,Brooklyn,Apartment,Entire home/apt
230,80.0,Manhattan,Apartment,Entire home/apt
79,85.0,Manhattan,Apartment,Entire home/apt
180,80.0,Manhattan,Apartment,Entire home/apt
145,100.0,Manhattan,Apartment,Entire home/apt
75,100.0,Brooklyn,Apartment,Private room
75,100.0,Brooklyn,Apartment,Shared room
945,91.0,Manhattan,Apartment,Entire home/apt
175,93.0,Manhattan,Apartment,Entire home/apt
200,97.0,Manhattan,Apartment,Entire home/apt
120,100.0,Manhattan,Apartment,Entire home/apt
110,80.0,Queens,Apartment,Entire home/apt
130,98.0,Queens,Apartment,Entire home/apt
120,80.0,Bronx,Apartment,Private room
98,95.0,Brooklyn,Apartment,Private room
65,90.0,Brooklyn,Apartment,Private room
125,73.0,Manhattan,Apartment,Private room
125,90.0,Manhattan,Apartment,Private room
125,86.0,Manhattan,Apartment,Private room
140,92.0,Manhattan,Apartment,Private room
80,86.0,Manhattan,Apartment,Private room
55,92.0,Manhattan,Apartment,Private room
115,93.0,Manhattan,Apartment,Private room
98,100.0,Brooklyn,Apartment,Entire home/apt
160,80.0,Manhattan,Apartment,Entire home/apt
299,80.0,Manhattan,Apartment,Entire home/apt
399,87.0,Manhattan,Apartment,Entire home/apt
190,80.0,Manhattan,Apartment,Entire home/apt
120,100.0,Queens,House,Entire home/apt
45,80.0,Brooklyn,Apartment,Private room
85,100.0,Brooklyn,Apartment,Private room
45,100.0,Brooklyn,House,Private room
96,100.0,Manhattan,Apartment,Private room
55,97.0,Queens,House,Private room
60,95.0,Queens,House,Private room
95,100.0,Brooklyn,Apartment,Entire home/apt
199,100.0,Manhattan,Loft,Entire home/apt
200,96.0,Queens,House,Entire home/apt
64,100.0,Brooklyn,Apartment,Private room
90,20.0,Manhattan,Apartment,Private room
100,90.0,Manhattan,Apartment,Private room
150,94.0,Manhattan,Apartment,Private room
150,95.0,Manhattan,Apartment,Private room
245,90.0,Brooklyn,Apartment,Entire home/apt
397,100.0,Manhattan,Apartment,Entire home/apt
200,97.0,Manhattan,Apartment,Entire home/apt
170,100.0,Manhattan,Apartment,Entire home/apt
150,80.0,Manhattan,Apartment,Entire home/apt
180,93.0,Manhattan,Apartment,Entire home/apt
260,96.0,Manhattan,Apartment,Entire home/apt
385,97.0,Manhattan,Apartment,Entire home/apt
230,91.0,Manhattan,Apartment,Entire home/apt
900,100.0,Manhattan,Apartment,Entire home/apt
89,100.0,Bronx,Apartment,Private room
65,90.0,Brooklyn,Apartment,Private room
49,100.0,Bronx,Apartment,Shared room
45,80.0,Brooklyn,Apartment,Shared room
195,97.0,Manhattan,Apartment,Entire home/apt
260,100.0,Manhattan,Apartment,Entire home/apt
130,100.0,Manhattan,Apartment,Entire home/apt
209,100.0,Manhattan,Apartment,Entire home/apt
180,80.0,Manhattan,Apartment,Entire home/apt
150,100.0,Manhattan,Apartment,Entire home/apt
208,80.0,Manhattan,Apartment,Entire home/apt
120,93.0,Queens,Boat,Entire home/apt
45,97.0,Brooklyn,House,Private room
90,92.0,Manhattan,Apartment,Private room
46,100.0,Staten Island,Apartment,Private room
39,76.0,Brooklyn,House,Shared room
35,87.0,Brooklyn,House,Shared room
34,74.0,Brooklyn,House,Shared room
27,88.0,Brooklyn,House,Shared room
36,83.0,Brooklyn,House,Shared room
35,80.0,Brooklyn,House,Shared room
39,90.0,Brooklyn,House,Shared room
35,85.0,Brooklyn,House,Shared room
27,90.0,Brooklyn,House,Shared room
222,98.0,Brooklyn,Apartment,Entire home/apt
145,95.0,Brooklyn,Apartment,Entire home/apt
99,95.0,Brooklyn,Apartment,Entire home/apt
120,93.0,Manhattan,Apartment,Entire home/apt
199,93.0,Manhattan,Apartment,Entire home/apt
225,100.0,Manhattan,Apartment,Entire home/apt
99,93.0,Staten Island,House,Entire home/apt
60,100.0,Bronx,House,Private room
55,98.0,Brooklyn,Apartment,Private room
70,90.0,Brooklyn,Apartment,Private room
85,100.0,Brooklyn,Apartment,Private room
142,95.0,Brooklyn,Loft,Private room
75,93.0,Manhattan,Apartment,Private room
35,100.0,Staten Island,House,Private room
50,100.0,Bronx,Apartment,Shared room
200,100.0,Manhattan,Apartment,Entire home/apt
140,67.0,Manhattan,Apartment,Entire home/apt
180,94.0,Manhattan,Apartment,Entire home/apt
300,90.0,Manhattan,Apartment,Entire home/apt
150,93.0,Manhattan,Apartment,Entire home/apt
349,90.0,Manhattan,Loft,Entire home/apt
245,100.0,Manhattan,Loft,Entire home/apt
195,100.0,Queens,House,Entire home/apt
80,70.0,Brooklyn,Apartment,Private room
50,89.0,Brooklyn,Apartment,Private room
125,100.0,Manhattan,Apartment,Private room
70,80.0,Manhattan,Apartment,Private room
85,100.0,Manhattan,Apartment,Private room
60,60.0,Queens,Apartment,Private room
50,95.0,Queens,House,Private room
50,91.0,Queens,House,Private room
60,94.0,Queens,House,Private room
60,96.0,Queens,House,Private room
45,96.0,Queens,House,Private room
105,100.0,Queens,House,Private room
115,100.0,Manhattan,Apartment,Shared room
175,100.0,Brooklyn,Apartment,Entire home/apt
100,100.0,Brooklyn,Apartment,Entire home/apt
188,91.0,Manhattan,Apartment,Entire home/apt
150,80.0,Manhattan,Apartment,Entire home/apt
200,96.0,Manhattan,Apartment,Entire home/apt
255,91.0,Manhattan,Apartment,Entire home/apt
265,75.0,Manhattan,Apartment,Entire home/apt
145,80.0,Manhattan,Apartment,Entire home/apt
220,80.0,Manhattan,Apartment,Entire home/apt
250,91.0,Manhattan,Apartment,Entire home/apt
142,90.0,Manhattan,Apartment,Entire home/apt
85,97.0,Brooklyn,Apartment,Private room
40,50.0,Manhattan,Apartment,Private room
85,70.0,Manhattan,Apartment,Private room
70,92.0,Manhattan,Apartment,Private room
60,87.0,Manhattan,Apartment,Private room
125,100.0,Manhattan,Apartment,Private room
120,90.0,Manhattan,Apartment,Private room
62,93.0,Manhattan,Apartment,Private room
95,100.0,Manhattan,Apartment,Private room
200,100.0,Brooklyn,Apartment,Entire home/apt
130,95.0,Brooklyn,House,Entire home/apt
125,89.0,Manhattan,Apartment,Entire home/apt
100,100.0,Brooklyn,Apartment,Private room
119,100.0,Bronx,House,Entire home/apt
125,100.0,Brooklyn,Apartment,Entire home/apt
350,80.0,Manhattan,Apartment,Entire home/apt
395,95.0,Manhattan,Apartment,Entire home/apt
225,100.0,Manhattan,Apartment,Entire home/apt
140,92.0,Manhattan,Apartment,Entire home/apt
135,100.0,Manhattan,Apartment,Entire home/apt
175,100.0,Manhattan,Apartment,Entire home/apt
88,94.0,Brooklyn,Apartment,Private room
109,100.0,Manhattan,Apartment,Private room
95,100.0,Manhattan,Apartment,Private room
100,80.0,Manhattan,Apartment,Shared room
150,100.0,Brooklyn,Apartment,Entire home/apt
138,80.0,Brooklyn,Apartment,Entire home/apt
150,100.0,Brooklyn,Apartment,Entire home/apt
180,100.0,Brooklyn,Apartment,Entire home/apt
210,100.0,Manhattan,Apartment,Entire home/apt
240,100.0,Manhattan,Apartment,Entire home/apt
200,100.0,Manhattan,Apartment,Entire home/apt
85,87.0,Brooklyn,Apartment,Private room
60,100.0,Brooklyn,Loft,Private room
60,100.0,Brooklyn,Loft,Private room
90,80.0,Manhattan,Apartment,Private room
42,100.0,Queens,House,Private room
90,100.0,Brooklyn,Apartment,Entire home/apt
145,93.0,Brooklyn,Apartment,Entire home/apt
69,90.0,Brooklyn,House,Entire home/apt
200,93.0,Manhattan,Apartment,Entire home/apt
125,80.0,Manhattan,Apartment,Entire home/apt
350,100.0,Manhattan,Apartment,Entire home/apt
65,100.0,Brooklyn,Apartment,Private room
75,80.0,Brooklyn,Apartment,Private room
100,94.0,Brooklyn,Apartment,Private room
80,100.0,Brooklyn,Apartment,Private room
59,100.0,Brooklyn,Apartment,Private room
50,90.0,Brooklyn,House,Private room
45,80.0,Brooklyn,House,Private room
40,47.0,Brooklyn,House,Private room
50,90.0,Brooklyn,House,Private room
40,60.0,Brooklyn,House,Private room
40,100.0,Brooklyn,House,Private room
130,83.0,Manhattan,Apartment,Private room
45,80.0,Manhattan,Apartment,Private room
62,85.0,Manhattan,Apartment,Private room
90,100.0,Manhattan,Apartment,Private room
90,93.0,Manhattan,Apartment,Private room
160,97.0,Manhattan,Apartment,Private room
130,88.0,Manhattan,Apartment,Shared room
200,100.0,Brooklyn,Apartment,Entire home/apt
150,97.0,Manhattan,Apartment,Entire home/apt
299,96.0,Manhattan,Apartment,Entire home/apt
133,100.0,Manhattan,Apartment,Entire home/apt
50,100.0,Brooklyn,Apartment,Private room
60,80.0,Brooklyn,Apartment,Private room
80,80.0,Brooklyn,Apartment,Private room
65,80.0,Brooklyn,Apartment,Private room
65,80.0,Brooklyn,Apartment,Private room
135,100.0,Manhattan,Apartment,Private room
71,80.0,Manhattan,Apartment,Private room
89,100.0,Manhattan,Apartment,Private room
130,84.0,Queens,House,Private room
200,80.0,Brooklyn,Apartment,Entire home/apt
110,93.0,Brooklyn,Apartment,Entire home/apt
120,80.0,Brooklyn,Apartment,Entire home/apt
62,80.0,Brooklyn,Apartment,Entire home/apt
80,96.0,Brooklyn,House,Entire home/apt
160,93.0,Manhattan,Apartment,Entire home/apt
145,100.0,Manhattan,Apartment,Entire home/apt
250,93.0,Manhattan,Apartment,Entire home/apt
200,100.0,Manhattan,Apartment,Entire home/apt
200,70.0,Manhattan,Apartment,Entire home/apt
199,88.0,Manhattan,Apartment,Entire home/apt
250,100.0,Manhattan,Apartment,Entire home/apt
80,90.0,Manhattan,Apartment,Private room
119,60.0,Manhattan,Apartment,Private room
75,94.0,Manhattan,Apartment,Private room
150,80.0,Brooklyn,Apartment,Entire home/apt
87,20.0,Brooklyn,Apartment,Entire home/apt
90,90.0,Brooklyn,Apartment,Entire home/apt
135,100.0,Brooklyn,Apartment,Entire home/apt
180,100.0,Manhattan,Apartment,Entire home/apt
120,80.0,Manhattan,Apartment,Entire home/apt
100,96.0,Manhattan,Apartment,Entire home/apt
125,90.0,Queens,Apartment,Entire home/apt
57,100.0,Brooklyn,Apartment,Private room
62,100.0,Brooklyn,Apartment,Private room
102,80.0,Manhattan,Apartment,Private room
70,80.0,Manhattan,Apartment,Private room
85,92.0,Bronx,Apartment,Entire home/apt
165,100.0,Brooklyn,Apartment,Entire home/apt
130,91.0,Manhattan,Apartment,Entire home/apt
99,91.0,Manhattan,Apartment,Entire home/apt
200,92.0,Manhattan,Apartment,Entire home/apt
150,92.0,Manhattan,Apartment,Entire home/apt
145,100.0,Manhattan,Apartment,Entire home/apt
159,100.0,Manhattan,Apartment,Entire home/apt
99,80.0,Manhattan,Apartment,Private room
51,100.0,Manhattan,Apartment,Shared room
90,80.0,Brooklyn,Apartment,Entire home/apt
